algorithm,data_type,threshold,n,mean_ms,median_ms,stddev_ms
merge_hybrid,almost,20,8100,1.6006,1.595,0.0296688
merge_hybrid,almost,20,8200,1.6282,1.615,0.0497449
merge_hybrid,almost,20,8300,1.6858,1.664,0.0811699
merge_hybrid,almost,20,8400,1.6586,1.66,0.0143889
merge_hybrid,almost,20,8500,1.7074,1.692,0.0264469
merge_hybrid,almost,20,8600,1.7104,1.72,0.0236186
merge_hybrid,almost,20,8700,1.7956,1.787,0.0697814
merge_hybrid,almost,20,8800,1.7446,1.698,0.0618695
merge_hybrid,almost,20,8900,1.8654,1.875,0.134706
merge_hybrid,almost,20,9000,1.8084,1.792,0.0401128
merge_hybrid,almost,20,9100,1.7844,1.779,0.021341
merge_hybrid,almost,20,9200,1.9566,1.888,0.197531
merge_hybrid,almost,20,9300,1.8614,1.824,0.0629273
merge_hybrid,almost,20,9400,1.832,1.837,0.0202188
merge_hybrid,almost,20,9500,2.061,1.992,0.18227
merge_hybrid,almost,20,9600,2.13,1.981,0.222534
merge_hybrid,almost,20,9700,1.944,1.905,0.0517378
merge_hybrid,almost,20,9800,1.9382,1.926,0.0162284
merge_hybrid,almost,20,9900,2.0926,1.948,0.28279
merge_hybrid,almost,20,10000,1.9682,1.969,0.0272426
merge_hybrid,almost,20,10100,2.0254,2.009,0.0472974
merge_hybrid,almost,20,10200,2.1704,2.121,0.204584
merge_hybrid,almost,20,10300,2.0646,2.061,0.0186933
merge_hybrid,almost,20,10400,2.1336,2.137,0.0132605
merge_hybrid,almost,20,10500,2.3666,2.236,0.256887
merge_hybrid,almost,20,10600,2.2854,2.287,0.0282461
merge_hybrid,almost,20,10700,2.3362,2.32,0.0444135
merge_hybrid,almost,20,10800,2.3568,2.352,0.0193122
merge_hybrid,almost,20,10900,2.5666,2.379,0.385416
merge_hybrid,almost,20,11000,2.4398,2.404,0.0562153
merge_hybrid,almost,20,11100,2.508,2.505,0.0596356
merge_hybrid,almost,20,11200,2.4464,2.438,0.0237537
merge_hybrid,almost,20,11300,2.5094,2.475,0.057228
merge_hybrid,almost,20,11400,2.5414,2.497,0.0846135
merge_hybrid,almost,20,11500,2.6526,2.516,0.290583
merge_hybrid,almost,20,11600,2.5614,2.533,0.0599219
merge_hybrid,almost,20,11700,2.5656,2.548,0.0399029
merge_hybrid,almost,20,11800,3.4482,3.479,0.465852
merge_hybrid,almost,20,11900,2.7836,2.586,0.360549
merge_hybrid,almost,20,12000,2.6172,2.587,0.0552717
merge_hybrid,almost,20,12100,2.6226,2.62,0.0428747
merge_hybrid,almost,20,12200,2.8196,2.641,0.239071
merge_hybrid,almost,20,12300,2.662,2.637,0.0464284
merge_hybrid,almost,20,12400,2.7442,2.667,0.150377
merge_hybrid,almost,20,12500,2.6792,2.67,0.0219217
merge_hybrid,almost,20,12600,2.7186,2.704,0.0338443
merge_hybrid,almost,20,12700,2.7308,2.733,0.0165578
merge_hybrid,almost,20,12800,3.393,3.424,0.55531
merge_hybrid,almost,20,12900,2.7696,2.767,0.0194381
merge_hybrid,almost,20,13000,2.9772,2.992,0.188344
merge_hybrid,almost,20,13100,2.9164,2.822,0.159526
merge_hybrid,almost,20,13200,3.0988,2.893,0.398019
merge_hybrid,almost,20,13300,2.9442,2.895,0.114639
merge_hybrid,almost,20,13400,3.4452,3.03,0.556649
merge_hybrid,almost,20,13500,3.4956,3.234,0.55616
merge_hybrid,almost,20,13600,3.0136,3.007,0.0914234
merge_hybrid,almost,20,13700,3.5644,3.499,0.399333
merge_hybrid,almost,20,13800,3.357,3.354,0.252335
merge_hybrid,almost,20,13900,3.0164,2.995,0.0361972
merge_hybrid,almost,20,14000,7.1996,4.846,3.27673
merge_hybrid,almost,20,14100,3.6894,3.386,0.591494
merge_hybrid,almost,20,14200,3.1704,3.174,0.0579054
merge_hybrid,almost,20,14300,3.3216,3.136,0.405402
merge_hybrid,almost,20,14400,3.6748,3.386,0.457916
merge_hybrid,almost,20,14500,3.5902,3.293,0.535776
merge_hybrid,almost,20,14600,3.3318,3.237,0.232887
merge_hybrid,almost,20,14700,4.5474,4.667,0.955793
merge_hybrid,almost,20,14800,3.4094,3.312,0.195777
merge_hybrid,almost,20,14900,3.8016,3.65,0.329831
merge_hybrid,almost,20,15000,3.315,3.313,0.068469
merge_hybrid,almost,20,15100,3.4452,3.369,0.211355
merge_hybrid,almost,20,15200,4.1734,3.877,0.714025
merge_hybrid,almost,20,15300,3.4274,3.347,0.115191
merge_hybrid,almost,20,15400,3.6204,3.652,0.130652
merge_hybrid,almost,20,15500,3.5504,3.566,0.165426
merge_hybrid,almost,20,15600,3.4688,3.427,0.0841888
merge_hybrid,almost,20,15700,3.4722,3.449,0.0653832
merge_hybrid,almost,20,15800,3.5952,3.511,0.207645
merge_hybrid,almost,20,15900,3.7092,3.533,0.412664
merge_hybrid,almost,20,16000,3.8808,3.905,0.271269
merge_hybrid,almost,20,16100,3.759,3.637,0.24434
merge_hybrid,almost,20,16200,3.8622,3.718,0.22134
merge_hybrid,almost,20,16300,4.5162,4.254,0.784837
merge_hybrid,almost,20,16400,4.3708,4.46,0.436378
merge_hybrid,almost,20,16500,3.9594,3.943,0.268437
merge_hybrid,almost,20,16600,3.6974,3.641,0.0930948
merge_hybrid,almost,20,16700,3.7548,3.691,0.153881
merge_hybrid,almost,20,16800,3.7648,3.766,0.0876023
merge_hybrid,almost,20,16900,3.9916,3.773,0.372096
merge_hybrid,almost,20,17000,4.0752,3.883,0.282901
merge_hybrid,almost,20,17100,4.2924,4.449,0.285968
merge_hybrid,almost,20,17200,3.8188,3.784,0.07796
merge_hybrid,almost,20,17300,4.0928,3.885,0.453136
merge_hybrid,almost,20,17400,3.8962,3.846,0.102392
merge_hybrid,almost,20,17500,4.8904,5.394,0.782988
merge_hybrid,almost,20,17600,3.9664,3.892,0.149355
merge_hybrid,almost,20,17700,3.9342,3.904,0.0697923
merge_hybrid,almost,20,17800,3.9316,3.91,0.0280899
merge_hybrid,almost,20,17900,4.1932,4.039,0.268381
merge_hybrid,almost,20,18000,5.0184,4.927,0.719359
merge_hybrid,almost,20,18100,4.0806,3.916,0.368696
merge_hybrid,almost,20,18200,3.9292,3.937,0.0304394
merge_hybrid,almost,20,18300,4.0826,3.992,0.253724
merge_hybrid,almost,20,18400,4.0368,4.011,0.089794
merge_hybrid,almost,20,18500,5.8044,4.813,1.62783
merge_hybrid,almost,20,18600,4.374,4.044,0.450568
merge_hybrid,almost,20,18700,4.0502,4.065,0.0421682
merge_hybrid,almost,20,18800,4.2304,4.031,0.40194
merge_hybrid,almost,20,18900,4.1436,4.089,0.141763
merge_hybrid,almost,20,19000,4.172,4.077,0.204867
merge_hybrid,almost,20,19100,4.2464,4.169,0.219272
merge_hybrid,almost,20,19200,4.1638,4.121,0.0594353
merge_hybrid,almost,20,19300,4.221,4.176,0.083417
merge_hybrid,almost,20,19400,4.9832,4.616,0.899823
merge_hybrid,almost,20,19500,4.4524,4.334,0.262508
merge_hybrid,almost,20,19600,4.352,4.34,0.132011
merge_hybrid,almost,20,19700,4.7304,4.774,0.414014
merge_hybrid,almost,20,19800,6.9326,6.739,0.855612
merge_hybrid,almost,20,19900,4.3126,4.293,0.0466888
merge_hybrid,almost,20,20000,4.6392,4.325,0.645194
merge_hybrid,almost,20,20100,6.1654,6.113,0.252345
merge_hybrid,almost,20,20200,4.6616,4.573,0.222131
merge_hybrid,almost,20,20300,4.622,4.723,0.162321
merge_hybrid,almost,20,20400,4.4742,4.465,0.0661737
merge_hybrid,almost,20,20500,5.229,4.962,0.549036
merge_hybrid,almost,20,20600,5.504,5.523,0.426131
merge_hybrid,almost,20,20700,5.0556,4.847,0.556889
merge_hybrid,almost,20,20800,6.2772,6.51,1.03759
merge_hybrid,almost,20,20900,4.773,4.735,0.0741458
merge_hybrid,almost,20,21000,4.8974,4.91,0.0949328
merge_hybrid,almost,20,21100,5.013,4.996,0.141844
merge_hybrid,almost,20,21200,4.9934,4.939,0.132648
merge_hybrid,almost,20,21300,6.246,5.841,0.71917
merge_hybrid,almost,20,21400,5.6082,5.183,0.956578
merge_hybrid,almost,20,21500,5.3498,5.335,0.0269177
merge_hybrid,almost,20,21600,5.9378,5.613,0.596467
merge_hybrid,almost,20,21700,7.435,7.552,0.267778
merge_hybrid,almost,20,21800,5.2838,5.25,0.0657888
merge_hybrid,almost,20,21900,5.7654,5.469,0.68218
merge_hybrid,almost,20,22000,5.9348,6.038,0.277131
merge_hybrid,almost,20,22100,5.4048,5.417,0.0607631
merge_hybrid,almost,20,22200,5.9862,5.952,0.536967
merge_hybrid,almost,20,22300,5.842,5.652,0.504733
merge_hybrid,almost,20,22400,7.6626,7.882,0.60189
merge_hybrid,almost,20,22500,6.7684,6.512,1.41043
merge_hybrid,almost,20,22600,5.727,5.756,0.365609
merge_hybrid,almost,20,22700,6.6166,5.962,1.04348
merge_hybrid,almost,20,22800,5.763,5.503,0.564833
merge_hybrid,almost,20,22900,5.7154,5.738,0.155027
merge_hybrid,almost,20,23000,6.282,5.901,0.863407
merge_hybrid,almost,20,23100,5.635,5.653,0.0297523
merge_hybrid,almost,20,23200,5.7976,5.626,0.347911
merge_hybrid,almost,20,23300,5.8862,5.707,0.428174
merge_hybrid,almost,20,23400,6.4338,5.977,0.911404
merge_hybrid,almost,20,23500,5.7844,5.653,0.301556
merge_hybrid,almost,20,23600,5.7098,5.672,0.0677241
merge_hybrid,almost,20,23700,5.8452,5.743,0.23718
merge_hybrid,almost,20,23800,5.925,5.73,0.456808
merge_hybrid,almost,20,23900,5.7108,5.676,0.0867673
merge_hybrid,almost,20,24000,5.7142,5.708,0.027294
merge_hybrid,almost,20,24100,6.626,6.488,0.343489
merge_hybrid,almost,20,24200,5.7466,5.722,0.0618081
merge_hybrid,almost,20,24300,5.7976,5.792,0.0550222
merge_hybrid,almost,20,24400,5.9046,5.793,0.241764
merge_hybrid,almost,20,24500,6.2194,5.975,0.537182
merge_hybrid,almost,20,24600,5.832,5.812,0.0548562
merge_hybrid,almost,20,24700,5.8784,5.88,0.0569266
merge_hybrid,almost,20,24800,6.0348,5.922,0.289784
merge_hybrid,almost,20,24900,6.0982,5.933,0.380135
merge_hybrid,almost,20,25000,6.073,6.087,0.0472779
merge_hybrid,almost,20,25100,6.6724,6.502,0.584345
merge_hybrid,almost,20,25200,6.1774,6.072,0.219417
merge_hybrid,almost,20,25300,6.094,6.064,0.0588456
merge_hybrid,almost,20,25400,6.2136,6.212,0.119373
merge_hybrid,almost,20,25500,6.2152,6.22,0.0592938
merge_hybrid,almost,20,25600,6.5978,6.441,0.356488
merge_hybrid,almost,20,25700,6.6346,6.539,0.278988
merge_hybrid,almost,20,25800,6.227,6.224,0.0234094
merge_hybrid,almost,20,25900,6.279,6.276,0.0464069
merge_hybrid,almost,20,26000,8.4278,8.209,2.11863
merge_hybrid,almost,20,26100,6.4566,6.327,0.294052
merge_hybrid,almost,20,26200,8.2884,8.328,1.00758
merge_hybrid,almost,20,26300,7.8848,7.832,0.993933
merge_hybrid,almost,20,26400,6.3712,6.354,0.0266638
merge_hybrid,almost,20,26500,6.4142,6.38,0.061003
merge_hybrid,almost,20,26600,6.9764,6.814,0.361395
merge_hybrid,almost,20,26700,6.7104,6.521,0.367026
merge_hybrid,almost,20,26800,6.4872,6.472,0.0477803
merge_hybrid,almost,20,26900,7.2068,7.157,0.264059
merge_hybrid,almost,20,27000,7.931,7.35,1.13647
merge_hybrid,almost,20,27100,7.1436,7.042,0.583858
merge_hybrid,almost,20,27200,6.7262,6.64,0.124769
merge_hybrid,almost,20,27300,6.4696,6.467,0.0611248
merge_hybrid,almost,20,27400,7.1894,7.089,0.444539
merge_hybrid,almost,20,27500,6.848,6.593,0.527948
merge_hybrid,almost,20,27600,6.862,6.725,0.331963
merge_hybrid,almost,20,27700,7.07,7.184,0.208713
merge_hybrid,almost,20,27800,6.9068,6.764,0.231808
merge_hybrid,almost,20,27900,6.8356,6.712,0.188568
merge_hybrid,almost,20,28000,6.993,6.828,0.339144
merge_hybrid,almost,20,28100,7.3396,7.404,0.46983
merge_hybrid,almost,20,28200,7.2774,7.421,0.298684
merge_hybrid,almost,20,28300,6.899,6.859,0.0979816
merge_hybrid,almost,20,28400,7.2798,7.348,0.240715
merge_hybrid,almost,20,28500,7.2636,6.908,0.463903
merge_hybrid,almost,20,28600,6.8508,6.836,0.0458842
merge_hybrid,almost,20,28700,7.4398,7.063,0.764449
merge_hybrid,almost,20,28800,7.6848,7.743,0.414919
merge_hybrid,almost,20,28900,7.4274,7.152,0.724604
merge_hybrid,almost,20,29000,7.57,7.401,0.572007
merge_hybrid,almost,20,29100,7.4984,7.469,0.471944
merge_hybrid,almost,20,29200,7.5704,7.555,0.466171
merge_hybrid,almost,20,29300,7.8746,7.782,0.683755
merge_hybrid,almost,20,29400,7.0162,7.025,0.0443008
merge_hybrid,almost,20,29500,8.3392,8.245,1.07112
merge_hybrid,almost,20,29600,8.2652,8.149,0.927796
merge_hybrid,almost,20,29700,7.1944,7.21,0.0411077
merge_hybrid,almost,20,29800,7.4872,7.478,0.223807
merge_hybrid,almost,20,29900,10.6788,10.623,2.10828
merge_hybrid,almost,20,30000,7.3414,7.31,0.149971
merge_hybrid,almost,20,30100,8.006,8.087,0.440925
merge_hybrid,almost,20,30200,7.7606,7.536,0.746578
merge_hybrid,almost,20,30300,7.5678,7.449,0.335447
merge_hybrid,almost,20,30400,7.582,7.569,0.198356
merge_hybrid,almost,20,30500,7.546,7.557,0.122747
merge_hybrid,almost,20,30600,7.815,7.777,0.22492
merge_hybrid,almost,20,30700,7.6974,7.637,0.149899
merge_hybrid,almost,20,30800,8.1852,7.898,0.480109
merge_hybrid,almost,20,30900,7.6428,7.519,0.190382
merge_hybrid,almost,20,31000,7.7512,7.737,0.224872
merge_hybrid,almost,20,31100,8.0986,7.913,0.460216
merge_hybrid,almost,20,31200,8.0704,8.012,0.224815
merge_hybrid,almost,20,31300,7.5872,7.549,0.109042
merge_hybrid,almost,20,31400,8.4424,8.494,0.476605
merge_hybrid,almost,20,31500,7.7916,7.713,0.288703
merge_hybrid,almost,20,31600,7.7196,7.568,0.314632
merge_hybrid,almost,20,31700,7.4654,7.422,0.0607572
merge_hybrid,almost,20,31800,7.7668,7.581,0.430507
merge_hybrid,almost,20,31900,8.1768,8.141,0.373994
merge_hybrid,almost,20,32000,7.8232,7.577,0.343334
merge_hybrid,almost,20,32100,7.9236,7.8,0.307521
merge_hybrid,almost,20,32200,7.8868,7.59,0.481883
merge_hybrid,almost,20,32300,7.6826,7.699,0.0923788
merge_hybrid,almost,20,32400,8.0134,8.013,0.101934
merge_hybrid,almost,20,32500,8.6724,8.296,0.716628
merge_hybrid,almost,20,32600,10.4564,11.082,1.33305
merge_hybrid,almost,20,32700,8.5036,8.421,0.676982
merge_hybrid,almost,20,32800,11.158,9.768,2.20832
merge_hybrid,almost,20,32900,8.1596,8.031,0.424372
merge_hybrid,almost,20,33000,8.1828,8.26,0.123605
merge_hybrid,almost,20,33100,8.298,8.025,0.36139
merge_hybrid,almost,20,33200,12.0924,11.424,1.88242
merge_hybrid,almost,20,33300,8.5644,8.379,0.579223
merge_hybrid,almost,20,33400,9.6172,8.601,1.65302
merge_hybrid,almost,20,33500,8.5584,8.634,0.359714
merge_hybrid,almost,20,33600,8.2928,8.365,0.106798
merge_hybrid,almost,20,33700,8.3598,8.339,0.154036
merge_hybrid,almost,20,33800,8.542,8.459,0.128636
merge_hybrid,almost,20,33900,9.7968,9.778,0.519531
merge_hybrid,almost,20,34000,9.3536,9.026,0.814786
merge_hybrid,almost,20,34100,9.4414,8.465,2.0847
merge_hybrid,almost,20,34200,8.3578,8.401,0.111951
merge_hybrid,almost,20,34300,8.6472,8.629,0.171048
merge_hybrid,almost,20,34400,9.873,9.464,1.30182
merge_hybrid,almost,20,34500,8.409,8.406,0.0836732
merge_hybrid,almost,20,34600,9.4232,9.101,0.998574
merge_hybrid,almost,20,34700,9.5512,8.545,1.90537
merge_hybrid,almost,20,34800,8.6826,8.632,0.347954
merge_hybrid,almost,20,34900,8.3746,8.366,0.056248
merge_hybrid,almost,20,35000,8.5618,8.533,0.18045
merge_hybrid,almost,20,35100,8.5,8.487,0.0857438
merge_hybrid,almost,20,35200,9.6462,9.297,1.0206
merge_hybrid,almost,20,35300,9.1966,9.354,0.553428
merge_hybrid,almost,20,35400,10.1326,8.771,2.41375
merge_hybrid,almost,20,35500,8.868,8.604,0.390337
merge_hybrid,almost,20,35600,8.5112,8.526,0.0513163
merge_hybrid,almost,20,35700,9.2912,9.23,0.252882
merge_hybrid,almost,20,35800,9.0346,8.97,0.501522
merge_hybrid,almost,20,35900,9.9626,9.382,1.15842
merge_hybrid,almost,20,36000,8.817,8.806,0.189184
merge_hybrid,almost,20,36100,8.8312,8.841,0.0915432
merge_hybrid,almost,20,36200,8.874,8.864,0.0672815
merge_hybrid,almost,20,36300,10.2614,9.507,1.72839
merge_hybrid,almost,20,36400,9.2968,9.206,0.508302
merge_hybrid,almost,20,36500,9.0494,8.897,0.364452
merge_hybrid,almost,20,36600,8.9022,8.891,0.107871
merge_hybrid,almost,20,36700,10.3934,10.557,0.833434
merge_hybrid,almost,20,36800,10.2442,10.162,0.990033
merge_hybrid,almost,20,36900,10.3058,9.753,1.21473
merge_hybrid,almost,20,37000,9.7656,9.752,0.582174
merge_hybrid,almost,20,37100,9.3272,9.314,0.363702
merge_hybrid,almost,20,37200,10.4176,9.361,1.91925
merge_hybrid,almost,20,37300,9.3892,9.152,0.536487
merge_hybrid,almost,20,37400,10.548,9.921,1.65454
merge_hybrid,almost,20,37500,13.009,12.553,2.15007
merge_hybrid,almost,20,37600,10.189,9.962,0.665412
merge_hybrid,almost,20,37700,13.4934,13.443,1.32767
merge_hybrid,almost,20,37800,9.4014,9.332,0.243116
merge_hybrid,almost,20,37900,10.8466,9.968,1.51195
merge_hybrid,almost,20,38000,10.6842,10.528,0.867962
merge_hybrid,almost,20,38100,11.461,10.356,1.78758
merge_hybrid,almost,20,38200,10.722,10.527,0.608917
merge_hybrid,almost,20,38300,9.5182,9.356,0.24275
merge_hybrid,almost,20,38400,10.3366,10.382,0.482667
merge_hybrid,almost,20,38500,9.7338,9.45,0.613515
merge_hybrid,almost,20,38600,9.8198,9.864,0.161451
merge_hybrid,almost,20,38700,10.2388,10.164,0.623597
merge_hybrid,almost,20,38800,10.1326,9.898,0.602518
merge_hybrid,almost,20,38900,10.1548,10.252,0.417671
merge_hybrid,almost,20,39000,9.5822,9.495,0.215428
merge_hybrid,almost,20,39100,10.8214,10.784,0.877335
merge_hybrid,almost,20,39200,10.2418,10.239,0.430577
merge_hybrid,almost,20,39300,11.0998,10.902,0.952634
merge_hybrid,almost,20,39400,10.1944,9.691,0.756301
merge_hybrid,almost,20,39500,10.208,9.901,0.676114
merge_hybrid,almost,20,39600,10.1176,9.794,0.646276
merge_hybrid,almost,20,39700,9.5162,9.519,0.0354818
merge_hybrid,almost,20,39800,10.2606,10.424,0.343822
merge_hybrid,almost,20,39900,10.5198,10.302,0.715139
merge_hybrid,almost,20,40000,9.633,9.584,0.13808
merge_hybrid,almost,20,40100,10.273,10.047,0.543425
merge_hybrid,almost,20,40200,10.8854,9.719,1.79723
merge_hybrid,almost,20,40300,9.8792,9.763,0.315223
merge_hybrid,almost,20,40400,9.9296,10.037,0.161827
merge_hybrid,almost,20,40500,10.1674,10.214,0.284246
merge_hybrid,almost,20,40600,9.7602,9.729,0.159412
merge_hybrid,almost,20,40700,10.171,9.85,0.684188
merge_hybrid,almost,20,40800,9.8674,9.855,0.133771
merge_hybrid,almost,20,40900,9.904,9.839,0.0989889
merge_hybrid,almost,20,41000,10.3436,9.905,0.830734
merge_hybrid,almost,20,41100,10.3878,9.991,0.739345
merge_hybrid,almost,20,41200,10.0922,10.078,0.093191
merge_hybrid,almost,20,41300,10.1406,10.095,0.10524
merge_hybrid,almost,20,41400,10.2542,10.293,0.0848514
merge_hybrid,almost,20,41500,10.4926,10.357,0.247374
merge_hybrid,almost,20,41600,10.5278,10.288,0.328064
merge_hybrid,almost,20,41700,10.3826,10.373,0.101295
merge_hybrid,almost,20,41800,10.4428,10.392,0.0857331
merge_hybrid,almost,20,41900,10.5212,10.498,0.0720899
merge_hybrid,almost,20,42000,10.7946,10.61,0.489164
merge_hybrid,almost,20,42100,12.0252,11.783,0.954131
merge_hybrid,almost,20,42200,10.7168,10.715,0.0499736
merge_hybrid,almost,20,42300,10.8262,10.841,0.0490689
merge_hybrid,almost,20,42400,10.7778,10.776,0.0749917
merge_hybrid,almost,20,42500,11.1774,10.773,0.630126
merge_hybrid,almost,20,42600,12.7394,12.881,0.727979
merge_hybrid,almost,20,42700,20.6616,20.784,1.95374
merge_hybrid,almost,20,42800,20.2034,18.273,6.60861
merge_hybrid,almost,20,42900,13.9434,12.095,3.97711
merge_hybrid,almost,20,43000,11.5592,11.38,0.351021
merge_hybrid,almost,20,43100,11.4178,11.322,0.165932
merge_hybrid,almost,20,43200,11.657,11.551,0.342066
merge_hybrid,almost,20,43300,11.753,11.579,0.36665
merge_hybrid,almost,20,43400,11.952,12.109,0.472666
merge_hybrid,almost,20,43500,11.7768,11.42,0.807856
merge_hybrid,almost,20,43600,13.4064,12.156,1.83399
merge_hybrid,almost,20,43700,11.5374,11.44,0.253831
merge_hybrid,almost,20,43800,11.727,11.474,0.3702
merge_hybrid,almost,20,43900,11.8526,11.769,0.228822
merge_hybrid,almost,20,44000,11.636,11.606,0.0511742
merge_hybrid,almost,20,44100,11.4052,11.424,0.081813
merge_hybrid,almost,20,44200,11.6538,11.591,0.145094
merge_hybrid,almost,20,44300,11.897,11.755,0.392171
merge_hybrid,almost,20,44400,12.4532,12.648,0.753776
merge_hybrid,almost,20,44500,12.9344,12.514,1.49274
merge_hybrid,almost,20,44600,11.8324,11.705,0.332087
merge_hybrid,almost,20,44700,11.5936,11.583,0.0737336
merge_hybrid,almost,20,44800,12.0392,12.065,0.449647
merge_hybrid,almost,20,44900,12.0614,11.714,0.668095
merge_hybrid,almost,20,45000,11.9278,11.638,0.377823
merge_hybrid,almost,20,45100,11.9748,11.868,0.301654
merge_hybrid,almost,20,45200,12.0588,11.996,0.347191
merge_hybrid,almost,20,45300,11.7078,11.698,0.0569259
merge_hybrid,almost,20,45400,12.1974,11.781,0.54696
merge_hybrid,almost,20,45500,12.1668,11.976,0.380798
merge_hybrid,almost,20,45600,11.9764,12,0.05021
merge_hybrid,almost,20,45700,12.0032,12.006,0.0489955
merge_hybrid,almost,20,45800,12.2004,12.06,0.308827
merge_hybrid,almost,20,45900,12.411,12.326,0.218964
merge_hybrid,almost,20,46000,12.1618,12.124,0.257618
merge_hybrid,almost,20,46100,12.3748,12.242,0.420988
merge_hybrid,almost,20,46200,12.297,12.166,0.330498
merge_hybrid,almost,20,46300,12.055,12.07,0.0411582
merge_hybrid,almost,20,46400,12.0698,12.065,0.0512227
merge_hybrid,almost,20,46500,14.3728,14.873,1.73852
merge_hybrid,almost,20,46600,12.3474,12.327,0.204783
merge_hybrid,almost,20,46700,12.1732,12.183,0.0302152
merge_hybrid,almost,20,46800,12.2064,12.169,0.199275
merge_hybrid,almost,20,46900,12.4588,12.13,0.753203
merge_hybrid,almost,20,47000,13.017,12.618,0.748525
merge_hybrid,almost,20,47100,12.3572,12.36,0.151617
merge_hybrid,almost,20,47200,12.3594,12.456,0.151728
merge_hybrid,almost,20,47300,12.3996,12.326,0.160647
merge_hybrid,almost,20,47400,12.5552,12.478,0.175758
merge_hybrid,almost,20,47500,13.6804,13.034,1.31663
merge_hybrid,almost,20,47600,13.2794,13.565,0.613757
merge_hybrid,almost,20,47700,12.8082,12.677,0.423875
merge_hybrid,almost,20,47800,12.8116,12.583,0.444042
merge_hybrid,almost,20,47900,12.7668,12.673,0.295888
merge_hybrid,almost,20,48000,12.7512,12.727,0.103718
merge_hybrid,almost,20,48100,13.3108,13.473,0.348507
merge_hybrid,almost,20,48200,12.7044,12.701,0.0742202
merge_hybrid,almost,20,48300,15.1404,15.206,1.18097
merge_hybrid,almost,20,48400,12.5474,12.574,0.0992665
merge_hybrid,almost,20,48500,12.6796,12.575,0.2701
